VISIT_AREA_NM,REVISIT_INTENTION,RCMDTN_INTENTION,X_COORD,Y_COORD,Total_value
동대입구역 3호선,5,5,127.005316,37.55905582,10
동동국수 본점,41,43,127.335735,37.34960035,84
동동국수 여주점,3,3,127.602926,37.26400278,6
동동국수집,8,8,127.2365997,37.55712861,16
동두천 치유센터,4,4,127.1401547,37.89057514,8
동두천옹심이메밀칼국수,4,5,127.0558864,37.88943444,9
동두천유아숲체험원,5,5,127.1407077,37.88967353,10
동두천자연휴양림,15,15,127.1371931,37.88989751,30
동래별장,4,5,127.1088126,37.51407653,9
동래복국 동대문점,4,4,127.0101108,37.57175415,8
"동막골 계곡, 힐링야영 축제",5,5,126.4746942,33.22752479,10
동막골숯불닭갈비,10,10,127.0831711,38.08788261,20
동막골유황천,5,4,127.0812168,38.08946238,9
동막골응회암,3,3,127.111187,38.09664967,6
동막해수욕장,3,3,126.5213197,33.51796837,6
동묘백숙닭국수,5,5,127.0188502,37.5736776,10
동묘벼룩시장,7,8,127.0176683,37.57313826,15
동묘시장,37,36,127.0180892,37.57260013,73
동방명주 충무로점,4,4,126.9924033,37.5608667,8
동북각루,14,14,127.0181652,37.28762292,28
동빙고,4,5,126.9823266,37.5179636,9
동사지5층석탑,5,5,127.1858932,37.51686358,10
동서울고속주유소,5,5,127.0680464,37.5975358,10
동서울종합터미널,140,132,127.0785719,37.40859431,272
동순원 성환본점,4,4,127.1298094,36.91698967,8
동숭동1-77,3,3,127.0035207,37.5818179,6
동아펜션,5,5,127.4568247,37.58648661,10
동암역 1호선,8,8,126.7028898,37.47069579,16
동원집,6,6,126.8671644,37.72756302,12
동이손만두,9,9,127.1584181,37.77371261,18
동이집,4,3,126.6733053,37.41443335,7
동인동,3,2,126.8030813,37.55908544,5
동인천 개항거리(개항지+일본풍거리등),4,5,127.7770612,34.69509024,9
동인천 중앙시장 / 인천둘레길12코스,2,2,126.6338126,37.4757818,4
동인천역 1호선,18,15,126.6326161,37.47540327,33
동작구민체육센터,3,3,126.9167674,37.4947185,6
동작역 4호선,5,5,126.9803148,37.50297958,10
동작역 9호선,5,5,126.9785461,37.50274411,10
동작역.국립현충원,5,5,126.9835746,37.52179845,10
"동장대,연무장",5,5,127.0229724,37.2883361,10
동천역 신분당선,6,6,127.1028704,37.33784291,12
동춘서커스 상설공연장,18,20,126.5698347,37.28350345,38
동탄 남광장,5,5,127.0720864,37.20107321,10
동탄센트럴파크,14,14,126.9139949,36.77810395,28
동탄센트럴파크오피스텔,10,10,127.0618997,37.20874962,20
동탄역,37,38,127.0956455,37.20015548,75
동탄호수공원,28,28,127.1045221,37.16783439,56
동탄호수공원 유아숲체험원,3,4,127.102992,37.1719968,7
동하돼지불백,5,5,127.4333856,37.75248748,10
동해바다회해물수산 13호곤지암점,4,4,127.3355717,37.3479177,8
동해반점,4,4,126.906366,37.48938396,8
동해수산,5,5,127.0647924,37.17014244,10
동해수산시장,5,5,126.9909213,37.57390761,10
동해역,8,8,129.1237942,37.49819799,16
동해활어,2,2,126.9939511,37.28562385,4
동해횟집,5,5,127.2096804,37.23180471,10
동호주유소,2,3,127.9689459,37.0253457,5
동화가든 본점,3,6,128.9146602,37.79115937,9
동화카라반캠핑장,2,3,127.5087514,37.8531378,5
동화힐링캠프,4,4,126.8410134,37.89224589,8
동효대교 자전거도로,3,3,127.199439,37.5471439,6
돼지집 본관,5,5,126.8857413,37.43596467,10
두강맥주,4,4,127.0626271,37.28731671,8
두꺼비식당,5,5,126.8681881,37.47507196,10
두껍상회,5,5,128.9473245,37.77256935,10
두껍집,5,5,127.0402425,37.21382556,10
두끼떡볶이 AK&기흥점,3,4,127.1166165,37.27449459,7
두끼떡볶이 건대점,4,5,127.0701308,37.54049617,9
두끼떡볶이 노량진역점,5,5,126.9444369,37.51206289,10
두끼떡볶이 롯데아울렛파주점,4,3,126.6926916,37.71998035,7
두끼떡볶이 숙대점,4,5,126.9680127,37.54481403,9
두끼떡볶이 은행점,5,5,127.427611,36.3280155,10
두끼떡볶이 홈플러스 상암월드컵점,3,4,126.8973858,37.56694372,7
두더지깡,5,5,127.0303693,37.26523407,10
두들리도넛 행리단길점,12,14,127.0127213,37.28514217,26
두레통닭 한라비발디캠퍼스점,2,3,126.7141147,37.36382876,5
두루식당,4,4,127.0485427,37.54907552,8
두리 버섯농원,5,5,126.7322528,37.58760753,10
두리랜드,3,3,126.9503537,37.72478878,6
두리식자재마트 송내점,3,3,126.7643506,37.4835007,6
두머리부엌,2,3,127.326966,37.54603434,5
두메막국수,12,12,127.5061737,37.84705673,24
두메산골,5,5,127.4599934,37.33901891,10
두메풀밭,5,5,126.846019,37.65743901,10
두물길한정식,3,3,127.3226603,37.54154841,6
두물머리,186,191,127.3109595,37.54312781,377
두물머리 공영주차장,10,8,127.3169134,37.53677427,18
두물머리 물래길 1코스,8,9,127.319488,37.54165795,17
두물머리나루터,23,24,127.3156892,37.53274469,47
두물머리밥상,2,3,127.3222289,37.542283,5
두물머리연핫도그,52,52,127.3168201,37.53477341,104
두물머리자전거대여점,3,4,127.32004,37.54373955,7
두부공방,9,9,127.1845378,37.47721336,18
두부마을,9,8,126.9586076,37.58751091,17
두부마을 평내점,4,4,127.2310466,37.64369761,8
두부만드는집,3,2,127.1877483,37.47713351,5
두산벤처다임,3,3,126.97297,37.39129021,6
두웅둥,5,5,126.782117,37.67019075,10
두원빌딩,3,3,127.0192481,37.51860487,6
두유라이크쿠키,1,2,127.0144456,37.28548257,3
두정역 1호선,17,18,127.1490808,36.83359903,35
두지리강촌매운탕,4,4,126.8940967,37.96316907,8
두지리매운탕,14,14,126.8938151,37.9643112,28
두타,8,6,127.0087386,37.56901523,14
두타.밀리오레,5,5,127.0084776,37.568063,10
두타몰,19,17,127.0087386,37.56901523,36
두향,5,5,127.3211966,37.01678181,10
둔산공원시외버스승차장,5,5,127.1293009,35.96091895,10
둘둘치킨 호계점,4,4,126.961946,37.36473037,8
둘레길보리밥,3,3,127.1011162,37.24130362,6
둘레길숯불닭갈비,16,16,127.518129,37.8188808,32
둘리뮤지엄,1,2,127.0276366,37.65242229,3
둥근상시골집,5,5,126.9507988,37.31072388,10
뒷말어린이공원,4,3,127.0336273,37.66372626,7
듀자미,7,7,127.0226011,37.5193431,14
듀크하우스,2,2,127.3761935,37.69823399,4
드라마 아스달 연대기 오산세트장,17,17,127.0639085,37.17953192,34
드라마 촬영지(그해 우리는),1,1,127.0108806,37.2859588,2
드라이브인 솔무인텔,1,3,127.1567406,37.7743248,4
드로잉키즈,5,5,126.9706069,37.55467884,10
드론카페,3,3,127.3201255,37.5440613,6
드롭탑 시흥배곧점,4,4,126.7253787,37.37858358,8
드림게스트하우스,10,10,126.9783834,37.55716727,20
드림닭갈비,4,4,127.4191541,37.73560806,8
드림무인텔 1호점,5,5,127.1576446,37.77401096,10
드림보컬 실용음악아카데미 목동캠퍼스,3,3,126.8754156,37.52473963,6
드림아트센터,5,5,127.0032946,37.58331312,10
드림코인노래방,3,3,126.9855835,37.56943994,6
드림파크야생화공원,5,5,126.6534889,37.57542303,10
드림하우스오피스텔,4,4,127.1286777,37.53809347,8
드메인,2,4,126.8392731,37.63881391,6
드방르파크,3,4,126.7252579,37.5056044,7
드뷔시펜션,3,4,127.2629613,38.0782195,7
드파운드 쇼룸 한남점,4,4,127.0008373,37.5349398,8
드파운드 합정점,5,5,126.9156935,37.54864995,10
든든,5,5,127.2022732,37.23382512,10
들꽃가든,5,5,127.6653077,37.6233005,10
들꽃수목원,7,9,127.862022,36.97265536,16
들밥,8,8,127.4876473,37.8453258,16
들밥 이천점,3,3,127.4337833,37.27888597,6
들밥나들이 본점,5,5,127.0564333,37.44348665,10
등나무가,8,8,127.383198,37.69721946,16
등대해수욕장,10,10,128.598354,38.21459018,20
등산로가든,4,3,127.3256668,38.06831457,7
등촌 최월선칼국수,4,4,126.8566988,37.55603533,8
등촌샤브칼국수 구로점,5,5,126.8889857,37.49457312,10
등촌샤브칼국수 구리점,4,4,127.1407514,37.60114033,8
등촌샤브칼국수 구운점,5,5,126.9715776,37.27447654,10
등촌샤브칼국수 대학로점,5,5,127.0035209,37.5809717,10
등촌샤브칼국수 비전점,5,5,127.1146575,36.99890517,10
등촌샤브칼국수 상동점,2,3,126.7506073,37.50399288,5
등촌샤브칼국수 안국역점,9,9,126.9861706,37.5779454,18
등촌샤브칼국수 일산본점,4,4,126.7753074,37.66783093,8
디델리,5,5,126.7527291,37.48990113,10
디도재즈라운지,5,5,127.0866479,37.53797141,10
디라이프 스타일키친 잠실 롯데월드몰점,5,5,127.1035016,37.51369837,10
디라이프스타일 키친 광화문점,5,5,126.9782579,37.5684225,10
디럭스상회,6,6,126.892843,37.51346986,12
디몰토,5,5,126.808973,37.52511757,10
디뮤지엄,24,25,127.0442167,37.54373339,49
디벙크,3,3,126.9151172,37.54790171,6
디어드라세나 쇼룸,3,3,127.0548763,37.54269818,6
디어스 명동,14,14,126.9912941,37.56080896,28
디에이스호텔,2,2,127.0540619,37.50695309,4
디오디아2.0,5,5,127.0356646,37.48235358,10
디오르펜션,7,10,127.3634229,37.75102296,17
디원골프연습장,5,5,127.258918,37.6535325,10
디저트39 동탄반송점,3,3,127.0724681,37.19967455,6
디저트39 부천시청점,5,5,126.7615299,37.50300181,10
디저트39 수원나혜석거리점,10,10,127.0345684,37.26446163,20
디저트39 월미도점,8,8,126.5988107,37.47550416,16
디저트39 하남감일점,4,5,127.1610082,37.50436175,9
디지털미디어시티역 공항철도,4,4,126.8978819,37.57752092,8
디초콜릿커피 곤지암리조트점,5,5,127.2944424,37.33734825,10
디큐브아트센터,5,5,126.8895885,37.50912673,10
디토 서초점,5,5,127.0043328,37.48568,10
디팰리스웨딩컨벤션,3,3,126.681618,37.4645748,6
디폴트밸류,7,8,126.9273923,37.56614067,15
디플랫 성수,5,5,127.0590007,37.54115097,10
딘딘향 당산역점,5,5,126.9005094,37.53323284,10
딘타이펑 강남점,5,5,127.0256177,37.49851846,10
딘타이펑 명동점,12,12,126.9842625,37.5643951,24
딤딤섬 명동점,2,3,126.9828864,37.56341012,5
딤딤섬 센트럴시티점,5,5,127.0034607,37.50317038,10
딤딤섬 파르나스몰점,5,5,127.060527,37.50879972,10
딤섬점방,10,10,126.7681495,37.66061465,20
딤타오 청라점,4,4,126.6306737,37.53259994,8
딥스테이션,5,5,127.1992079,37.28088992,10
딥티크 가로수길 플래그십스토어,3,4,127.0229743,37.51889072,7
따봉브라질,4,4,126.9945286,37.53331427,8
따오기아동문화관,5,5,126.8461768,37.37795182,10
딱좋아고기 동탄라크몽점,5,5,127.1055927,37.166945,10
딴따라오뎅,2,2,126.9842217,37.56466089,4
딸기핑크게스트하우스,1,4,126.9248981,37.56004297,5
딸보치킨,2,2,127.0701565,37.14585857,4
딸부자네불백,9,9,127.0306003,37.49568451,18
땀땀,9,10,127.0279785,37.50040283,19
땅코참숯구이 본점,5,5,127.0329901,37.56068574,10
땡쓰오트 안국,7,7,126.9846036,37.57879034,14
땡큐도그애견펜션,5,5,127.4692386,37.68746271,10
떡가게종춘 익선점,1,1,126.9895992,37.57285333,2
떡도리탕 강남점,3,4,127.0280781,37.50050011,7
떡볶이샵 신목점,4,4,126.8705495,37.53613025,8
떼루아와인아울렛,2,3,126.7797164,37.60261884,5
또보겠지떡볶이집 몽글몽글청계점,4,4,126.9872429,37.56965006,8
또보겠지떡볶이집 호호시스터점,15,15,126.9168293,37.54895169,30
또뽀끼야 본점,2,3,127.4198024,37.73711217,5
또순이네,1,1,126.8953309,37.53574937,2
또순이순대 본점,5,5,126.9287604,37.48326192,10
또오리,9,9,126.8778632,37.64507919,18
또잇카페 배곧점,4,5,126.7078504,37.36013187,9
뚜레쥬르 가평조은점,5,5,127.5163156,37.82398813,10
뚜레쥬르 수지구청역점,4,4,127.0935212,37.32243582,8
뚜레쥬르 제일제당센터점,5,5,127.0030221,37.5638438,10
뚜레쥬르 카페건대점,5,5,127.0697506,37.54043783,10
뚜레한우,5,5,127.2805258,37.65463635,10
뚜르키즈풀빌라펜션,4,5,127.4538995,37.90460663,9
뚝배기집,4,5,126.9885085,37.56955559,9
뚝섬 자벌레 서울생각마루,4,4,127.0653025,37.52994462,8
뚝섬미술관,5,7,127.0483423,37.54719432,12
뚝섬역 2호선,22,22,127.0473873,37.54724155,44
뚝섬유원지,5,5,128.1399266,35.18010771,10
뚝섬유원지역 7호선,16,16,127.0667962,37.53155838,32
뚝섬한강공원,63,65,127.0689211,37.52929744,128
뚱뚱이할머니집,3,3,127.0058447,37.56040909,6
뚱보집 경기평택역점,4,4,127.091489,36.99337733,8
뚱보할머니분식,4,5,127.0478514,37.74889587,9
뚱오리,3,2,126.697665,37.71583793,5
뚱이등갈비,5,5,126.7502847,37.6687906,10
뜰7커피,4,5,127.0177551,37.25102989,9
뜰안에밥상,3,4,127.156797,37.77198493,7
띠오데산타바바라 멕시칸타코&그릴,8,9,126.6445511,37.39199168,17
띵굴스토어 성수점,6,6,127.0568386,37.54140882,12
라공방 건대스타시티점,5,5,127.0727665,37.53857995,10
라공방 서울대직영점,3,3,126.9521126,37.47986428,6
라그랑자트,3,3,127.0429599,37.52264232,6
라그레이,4,4,126.8778133,37.46120675,8
라까사호텔 광명,4,4,126.8819768,37.42123476,8
라뉘호텔,5,5,126.9361492,37.55354079,10
라디오엠 삼청점,1,3,126.9812569,37.57994133,4
라뜰리에 빵카페,7,7,127.1644449,37.79355975,14
라띠에라,9,9,126.8740436,37.4579177,18
라라맥주,4,4,127.0008469,37.58398557,8
라라면가,5,5,127.0196562,37.5909387,10
라라브레드 송파점,5,5,127.1091115,37.51114619,10
라라식탁,5,5,126.8619576,37.38226377,10
라라코스트 고양화정점,5,5,126.8307057,37.63169316,10
라라코스트 롯데월드점,3,3,127.0981404,37.51131078,6
라라코인노래연습장,1,1,127.0274707,37.50038493,2
라리아호텔,5,5,127.0031568,37.26782302,10
라마노피자,4,5,126.8992583,37.48425679,9
라마다 서울동대문,10,10,127.0026984,37.56589447,20
라마다바이윈덤서울동대문,5,5,127.0027958,37.56589807,10
라마다서울신도림호텔,5,5,126.8854081,37.50623232,10
라마다송도,5,5,128.7748572,37.27106606,10
라마다앙코르 평택호텔,7,7,126.8430045,36.97615934,14
라마다앙코르바이윈덤 김포한강호텔,20,20,126.7858922,37.60122106,40
라마다인천호텔,5,5,126.7354821,37.40028516,10
라마다프라자 수원호텔,8,8,127.03244,37.27773006,16
라마다호텔앤스위트 서울남대문,5,5,126.9718858,37.56048878,10
라메르베이커리카페,4,4,126.6710511,37.57108906,8
라무라,3,4,126.9085968,37.54978894,7
라무진 라페스타점,5,5,126.7665867,37.66277572,10
라무진 여의도점,5,5,126.9292823,37.51970251,10
라미르,4,4,127.3100904,37.19239695,8
라미방마라탕 안양점,4,4,126.9226659,37.40015749,8
라미옥,5,5,127.1242808,37.51285572,10
라바타운,5,5,126.9716103,37.57071322,10
라밥 이태원점,4,4,126.9971805,37.53455955,8
라베니체 마치에비뉴 1차,4,4,126.6784692,37.64202972,8
라베니체 마치에비뉴 2차,4,4,126.6797465,37.6401123,8
라베니체1구역 공영주차장,5,6,126.6789528,37.6420878,11
라베니체마치에비뉴 5차,4,4,126.678852,37.64049549,8
라베니체마치에비뉴 주차장,8,9,126.6783061,37.6415004,17
라벤따나,5,5,126.9835987,37.5706337,10
라보나 쿠치나 보정카페거리점,5,5,127.1108084,37.32116666,10
라뷰베이커리,9,9,127.4238612,37.50341371,18
라비돌리조트컨트리클럽,6,7,126.9834101,37.19042192,13
라비돌웨딩 강남,4,4,127.0329978,37.49609472,8
라비타호텔,4,4,127.0568686,37.52137504,8
라빈리커스토어,5,7,126.8263412,37.60272188,12
라성보석사우나,4,4,127.0578146,37.54517903,8
라스블랑카스,4,4,127.3716469,37.68944411,8
라스커피,5,5,126.729981,37.45655008,10
라씨에트,4,4,126.9987063,37.4976923,8
라오삐약,5,5,126.9044286,37.55272289,10
라온드뷰,3,3,127.3470177,37.60553617,6
라온빌스파앤독채펜션,5,5,127.5092313,37.84956258,10
라온숨,8,10,127.3439092,37.61616968,18
라온아트홀,15,15,127.0028032,37.58185289,30
라온캠프닉,4,5,126.8261931,37.22077811,9
라우더 커피바,5,5,126.9574722,37.47889684,10
라운드앤드,4,4,126.9723637,37.56606066,8
라운지11,9,9,126.9136993,37.13967115,18
라운지디,4,3,127.0200799,37.43130047,7
라이브7080노래극장,2,2,126.9911482,37.53094623,4
라이브러리스테이 지지향,19,19,126.6866875,37.70826455,38
라이엇PC방,4,5,126.9814402,37.57096024,9
라이즈앤드밀크코코아,5,5,126.9223018,37.55339554,10
라이즈오토그래프컬렉션,22,22,126.9212766,37.55441659,44
라이크시즌,4,4,126.629282,37.47475674,8
라이트레인,4,4,127.0658318,37.54123206,8
라인프렌즈 월드 팝업스토어,12,13,127.0501271,37.54252459,25
라인프렌즈 플래그십스토어 강남점,2,2,127.0005707,37.45248774,4
라인프렌즈 플래그십스토어 홍대점,5,4,126.9216498,37.55574491,9
라임모텔,2,2,127.0011488,37.26867724,4
라임오렌지펜션,10,8,127.4563545,37.58477115,18
라칸티나,3,4,126.9799417,37.56621445,7
라크드미엘,5,5,127.1039085,37.16701857,10
라크몽,5,5,127.1051946,37.16725531,10
라티오커피,3,3,126.3765205,33.48341383,6
라파즈,5,5,127.0557361,37.29399415,10
라팡드포레펜션,8,8,127.6724838,37.61111472,16
라페스타,29,29,126.7329764,37.06920344,58
라페스타문화의거리,3,4,126.7690229,37.66075872,7
라퓨타리조트,1,5,127.5324862,37.77670634,6
라프레플루트,4,4,127.0394366,37.54724988,8
라프터커피바,3,4,127.014886,37.2888542,7
라플란드 원흥점,5,5,126.8709125,37.65095297,10
라플랑끄,4,4,126.993542,37.53334305,8
라플레이스,5,5,127.0534682,37.50549013,10
라피스키친,5,5,127.1996981,37.89780216,10
라피유,11,13,127.103673,38.03522828,24
라홍방마라탕 광교점,4,4,127.050156,37.29272528,8
라홍방마라탕 청당점,4,4,127.1527716,36.78358091,8
